lr_fpr,lr_tpr,xgb_fpr,xgb_tpr
0.0014580914789876945,0.004654453380994936,0.0009380078941258417,0.007130622579684242
0.0014580914789876945,0.004673071194518916,0.0009380078941258417,0.007167858206732202
0.001462735082423961,0.004673071194518916,0.0009472951009983747,0.007167858206732202
0.001462735082423961,0.004691689008042895,0.0009472951009983747,0.0072050938337801605
0.0014673786858602276,0.004691689008042895,0.0009612259113071744,0.0072050938337801605
0.0014673786858602276,0.004710306821566875,0.0009612259113071744,0.007223711647304141
0.001472022289296494,0.004710306821566875,0.0009658695147434409,0.007223711647304141
0.001472022289296494,0.004728924635090855,0.0009658695147434409,0.007316800714924039
0.0014859530996052938,0.004728924635090855,0.0009705131181797074,0.007316800714924039
0.0014859530996052938,0.004747542448614835,0.0009705131181797074,0.0073912719690199585
0.0014905967030415601,0.004747542448614835,0.000975156721615974,0.0073912719690199585
0.0014905967030415601,0.0047847780756627946,0.000975156721615974,0.0074471254095918975
0.0014952403064778267,0.0047847780756627946,0.000984443928488507,0.0074471254095918975
0.0014952403064778267,0.004822013702710753,0.000984443928488507,0.007577450104259756
0.00150452751335036,0.004822013702710753,0.0009890875319247736,0.007577450104259756
0.00150452751335036,0.004859249329758713,0.0009890875319247736,0.007596067917783735
0.0015184583236591595,0.004859249329758713,0.0009937311353610402,0.007596067917783735
0.0015184583236591595,0.004877867143282693,0.0009937311353610402,0.007614685731307715
0.001523101927095426,0.004877867143282693,0.0009983747387973068,0.007614685731307715
0.001523101927095426,0.0049523383973786115,0.0009983747387973068,0.007726392612451594
0.0015370327374042256,0.0049523383973786115,0.0010030183422335733,0.007726392612451594
0.0015370327374042256,0.004989574024426571,0.0010030183422335733,0.0077450104259755735
0.0015463199442767588,0.004989574024426571,0.0010076619456698397,0.0077450104259755735
0.0015463199442767588,0.005008191837950551,0.0010076619456698397,0.007763628239499553
0.0015509635477130254,0.005008191837950551,0.0010123055491061063,0.007763628239499553
0.0015509635477130254,0.005045427464998511,0.0010123055491061063,0.0078008638665475125
0.001574181564894358,0.005045427464998511,0.001016949152542373,0.0078008638665475125
0.001574181564894358,0.005119898719094429,0.001016949152542373,0.007838099493595473
0.001583468771766891,0.005119898719094429,0.0010215927559786395,0.007838099493595473
0.001583468771766891,0.0051385165326184095,0.0010215927559786395,0.007856717307119452
0.0015881123752031576,0.0051385165326184095,0.0010308799628511724,0.007856717307119452
0.0015881123752031576,0.005157134346142389,0.0010308799628511724,0.007893952934167411
0.0016020431855119572,0.005157134346142389,0.001035523566287439,0.007893952934167411
0.0016020431855119572,0.005175752159666369,0.001035523566287439,0.007931188561215372
0.0016206175992570235,0.005175752159666369,0.0010448107731599722,0.007931188561215372
0.0016206175992570235,0.005231605600238308,0.0010448107731599722,0.00798704200178731
0.0016299048061295565,0.005231605600238308,0.0010494543765962386,0.00798704200178731
0.0016299048061295565,0.0052502234137622875,0.0010494543765962386,0.008005659815311289
0.0016391920130020897,0.0052502234137622875,0.0010587415834687718,0.008005659815311289
0.0016391920130020897,0.005268841227286268,0.0010587415834687718,0.008080131069407208
0.0016484792198746226,0.005268841227286268,0.0010633851869050383,0.008080131069407208
0.0016484792198746226,0.005287459040810247,0.0010633851869050383,0.008154602323503127
0.0016577664267471558,0.005287459040810247,0.001068028790341305,0.008154602323503127
0.0016577664267471558,0.005306076854334227,0.001068028790341305,0.008173220137027107
0.0016716972370559554,0.005306076854334227,0.0010726723937775713,0.008173220137027107
0.0016716972370559554,0.005324694667858207,0.0010726723937775713,0.008210455764075067
0.001676340840492222,0.005324694667858207,0.0010819596006501045,0.008210455764075067
0.001676340840492222,0.005380548108430146,0.0010819596006501045,0.008340780458742925
0.0016809844439284885,0.005380548108430146,0.001086603204086371,0.008340780458742925
0.0016809844439284885,0.005473637176050044,0.001086603204086371,0.008378016085790885
0.0016856280473647551,0.005473637176050044,0.001095890410958904,0.008378016085790885
0.0016856280473647551,0.005510872803098004,0.001095890410958904,0.008452487339886804
0.0017042024611098213,0.005510872803098004,0.0011051776178314372,0.008452487339886804
0.0017042024611098213,0.005529490616621984,0.0011051776178314372,0.008489722966934763
0.0017181332714186208,0.005529490616621984,0.0011098212212677038,0.008489722966934763
0.0017181332714186208,0.0055481084301459635,0.0011098212212677038,0.008508340780458742
0.001727420478291154,0.0055481084301459635,0.0011144648247039704,0.008508340780458742
0.001727420478291154,0.005585344057193923,0.0011144648247039704,0.008582812034554662
0.001755282098908753,0.005585344057193923,0.0011191084281402368,0.008582812034554662
0.001755282098908753,0.005641197497765862,0.0011191084281402368,0.008638665475126601
0.0017831437195263524,0.005641197497765862,0.0011237520315765033,0.008638665475126601
0.0017831437195263524,0.005678433124813822,0.0011237520315765033,0.00869451891569854
0.001787787322962619,0.005678433124813822,0.00112839563501277,0.00869451891569854
0.001787787322962619,0.005734286565385761,0.00112839563501277,0.0087317545427465
0.0018249361504527513,0.005734286565385761,0.0011330392384490365,0.0087317545427465
0.0018249361504527513,0.005752904378909741,0.0011330392384490365,0.008843461423890378
0.0018295797538890179,0.005752904378909741,0.001137682841885303,0.008843461423890378
0.0018295797538890179,0.0057901400059577005,0.001137682841885303,0.009011021745606196
0.0018620849779428838,0.0057901400059577005,0.0011423264453215695,0.009011021745606196
0.0018620849779428838,0.0058459934465296395,0.0011423264453215695,0.009085492999702115
0.0018899465985604828,0.0058459934465296395,0.0011516136521941027,0.009085492999702115
0.0018899465985604828,0.005939082514149538,0.0011516136521941027,0.009159964253798034
0.0018945902019967494,0.005939082514149538,0.0011562572556303692,0.009159964253798034
0.0018945902019967494,0.005957700327673518,0.0011562572556303692,0.009178582067322014
0.0019038774088692826,0.005957700327673518,0.0011748316693754354,0.009178582067322014
0.0019038774088692826,0.005976318141197498,0.0011748316693754354,0.009253053321417933
0.0019270954260506153,0.005976318141197498,0.001188762479684235,0.009253053321417933
0.0019270954260506153,0.005994935954721478,0.001188762479684235,0.009271671134941912
0.0019456698397956815,0.005994935954721478,0.0011980496865567681,0.009271671134941912
0.0019456698397956815,0.006050789395293417,0.0011980496865567681,0.00942061364313375
0.001978175063849547,0.006050789395293417,0.0012026932899930347,0.00942061364313375
0.001978175063849547,0.006069407208817396,0.0012026932899930347,0.00943923145665773
